frame_number,track_id,class_name,confidence,x1,y1,x2,y2,timestamp
85,17,person,0.475113,49,845,68,888,1782022494.977407
85,18,bus,0.599471,375,914,481,1096,1782022494.977407
85,19,person,0.475113,-142,1288,-46,1453,1782022494.977407
85,27,car,0.558611,133,769,165,800,1782022494.977407
85,30,car,0.692021,401,751,435,787,1782022494.977407
86,1,car,0.724803,463,819,515,870,1782022495.935121
86,13,car,0.595876,24,788,90,830,1782022495.935121
86,16,truck,0.422828,260,829,343,924,1782022495.935121
86,17,car,0.595876,48,846,67,889,1782022495.935121
86,18,bus,0.713500,374,916,482,1101,1782022495.935121
86,19,car,0.595876,-151,1296,-54,1463,1782022495.935121
86,27,car,0.595876,133,770,165,800,1782022495.935121
86,30,car,0.724803,401,751,435,787,1782022495.935121
87,1,car,0.735144,463,820,515,872,1782022496.699314
87,13,car,0.562569,24,788,90,830,1782022496.699314
87,16,truck,0.435150,259,831,342,926,1782022496.699314
87,17,car,0.562569,47,847,66,889,1782022496.699314
87,18,bus,0.614606,374,919,482,1106,1782022496.699314
87,19,car,0.562569,-160,1304,-61,1474,1782022496.699314
87,27,car,0.562569,134,771,165,800,1782022496.699314
87,30,car,0.735144,401,752,435,787,1782022496.699314
88,1,car,0.729988,463,821,516,874,1782022497.451553
88,13,car,0.575081,24,788,91,830,1782022497.451553
88,16,truck,0.475114,256,832,339,928,1782022497.451553
88,17,car,0.575081,46,848,65,890,1782022497.451553
88,18,bus,0.726591,373,922,483,1113,1782022497.451553
88,19,car,0.575081,-169,1312,-68,1485,1782022497.451553
88,27,car,0.575081,134,771,164,799,1782022497.451553
88,30,car,0.729988,401,752,435,788,1782022497.451553
89,1,car,0.708185,463,822,517,876,1782022498.129288
89,13,car,0.599648,23,788,91,830,1782022498.129288
89,16,truck,0.487907,254,834,338,932,1782022498.129288
89,17,car,0.599648,45,848,63,891,1782022498.129288
89,18,bus,0.697219,373,924,485,1120,1782022498.129288
89,19,car,0.599648,-178,1320,-75,1496,1782022498.129288
89,27,car,0.599648,135,772,164,799,1782022498.129288
89,30,car,0.708185,401,753,435,788,1782022498.129288
90,1,car,0.716722,464,824,518,878,1782022498.750346
90,13,car,0.572177,24,787,91,829,1782022498.750346
90,16,truck,0.420327,253,835,337,934,1782022498.750346
90,17,car,0.572177,44,849,62,892,1782022498.750346
90,18,bus,0.748430,372,927,487,1129,1782022498.750346
90,19,car,0.572177,-187,1327,-82,1507,1782022498.750346
90,27,car,0.572177,135,773,164,799,1782022498.750346
90,30,car,0.716722,401,753,435,789,1782022498.750346
91,1,car,0.672046,464,825,519,880,1782022499.445851
91,13,car,0.547974,24,788,92,830,1782022499.445851
91,16,truck,0.450681,250,837,336,938,1782022499.445851
91,17,car,0.547974,43,850,61,893,1782022499.445851
91,18,bus,0.568534,372,929,487,1134,1782022499.445851
91,19,car,0.547974,-196,1335,-89,1517,1782022499.445851
91,27,car,0.547974,135,773,164,799,1782022499.445851
91,30,car,0.672046,401,754,434,789,1782022499.445851
92,1,car,0.752988,464,826,520,883,1782022500.190273
92,13,car,0.544635,24,788,92,830,1782022500.190273
92,16,truck,0.499378,248,839,335,941,1782022500.190273
92,17,car,0.544635,41,851,60,894,1782022500.190273
92,18,bus,0.775782,372,933,488,1138,1782022500.190273
92,19,car,0.544635,-205,1343,-96,1528,1782022500.190273
92,27,car,0.544635,136,774,163,799,1782022500.190273
92,30,car,0.510781,402,763,435,797,1782022500.190273
93,1,car,0.739867,464,827,522,886,1782022501.027802
93,13,car,0.578217,24,788,91,830,1782022501.027802
93,16,truck,0.401679,246,841,333,944,1782022501.027802
93,17,car,0.578217,40,852,59,894,1782022501.027802
93,18,truck,0.403870,372,937,489,1145,1782022501.027802
93,19,car,0.578217,-213,1351,-103,1539,1782022501.027802
93,27,car,0.578217,136,774,163,799,1782022501.027802
93,30,car,0.642983,401,763,436,798,1782022501.027802
93,31,truck,0.401679,248,842,330,944,1782022501.027802
94,1,car,0.793597,464,828,523,888,1782022501.687801
94,13,car,0.574744,24,788,91,830,1782022501.687801
94,16,car,0.627573,244,842,332,947,1782022501.687801
94,17,car,0.574744,39,852,58,895,1782022501.687801
94,18,bus,0.823401,371,940,490,1152,1782022501.687801
94,19,car,0.574744,-222,1359,-110,1550,1782022501.687801
94,27,car,0.574744,137,775,163,799,1782022501.687801
94,30,car,0.627573,400,762,437,799,1782022501.687801
94,31,car,0.627573,247,843,329,945,1782022501.687801
95,1,car,0.770971,465,830,523,890,1782022502.453238
95,13,car,0.591485,24,788,91,830,1782022502.453238
95,16,car,0.438518,241,846,330,951,1782022502.453238
95,17,car,0.591485,38,853,57,896,1782022502.453238
95,18,bus,0.755264,370,943,490,1160,1782022502.453238
95,19,car,0.591485,-231,1366,-118,1561,1782022502.453238
95,27,car,0.591485,137,776,162,799,1782022502.453238
95,30,car,0.693832,399,762,437,800,1782022502.453238
95,31,car,0.438518,246,845,328,947,1782022502.453238
96,1,car,0.771702,466,832,524,891,1782022503.274671
96,13,car,0.598952,23,789,90,830,1782022503.274671
96,16,truck,0.429153,239,848,329,956,1782022503.274671
96,17,car,0.598952,37,854,56,897,1782022503.274671
96,18,bus,0.575636,369,946,491,1167,1782022503.274671
96,19,car,0.598952,-240,1374,-125,1571,1782022503.274671
96,27,car,0.598952,137,776,162,799,1782022503.274671
96,30,car,0.654340,398,762,437,800,1782022503.274671
96,31,truck,0.429153,244,846,327,948,1782022503.274671
97,1,car,0.769273,466,833,524,893,1782022504.156576
97,13,car,0.618770,23,788,90,830,1782022504.156576
97,16,car,0.499713,237,852,327,960,1782022504.156576
97,17,car,0.618770,36,855,55,898,1782022504.156576
97,18,bus,0.584343,368,949,492,1176,1782022504.156576
97,19,car,0.618770,-249,1382,-132,1582,1782022504.156576
97,27,car,0.618770,138,777,162,799,1782022504.156576
97,30,car,0.600850,396,761,436,801,1782022504.156576
97,31,car,0.499713,243,847,326,949,1782022504.156576
98,1,car,0.793226,466,834,524,894,1782022504.924089
98,13,car,0.604118,23,788,89,830,1782022504.924089
98,16,car,0.486350,235,855,326,963,1782022504.924089
98,17,car,0.604118,35,855,53,898,1782022504.924089
98,18,car,0.793226,367,952,494,1182,1782022504.924089
98,19,car,0.604118,-258,1390,-139,1593,1782022504.924089
98,27,car,0.604118,138,778,161,799,1782022504.924089
98,30,car,0.552234,395,762,436,803,1782022504.924089
98,31,car,0.486350,242,848,325,951,1782022504.924089
99,1,car,0.753269,466,835,525,896,1782022505.949898
99,13,car,0.576378,22,788,89,829,1782022505.949898
99,16,car,0.449740,231,856,326,969,1782022505.949898
99,17,car,0.576378,33,856,52,899,1782022505.949898
99,18,truck,0.480779,366,955,494,1189,1782022505.949898
99,19,car,0.576378,-267,1397,-146,1604,1782022505.949898
99,27,car,0.576378,139,778,161,799,1782022505.949898
99,30,car,0.535443,395,763,436,804,1782022505.949898
99,31,car,0.449740,232,856,325,971,1782022505.949898
100,1,car,0.858451,466,836,527,898,1782022506.683699
100,13,car,0.560106,22,787,90,829,1782022506.683699
100,16,car,0.557562,228,858,325,972,1782022506.683699
100,17,car,0.560106,32,857,51,900,1782022506.683699
100,18,bus,0.589319,366,959,496,1198,1782022506.683699
100,27,car,0.560106,139,779,161,799,1782022506.683699
100,30,car,0.858451,394,763,436,805,1782022506.683699
100,31,car,0.557562,228,858,324,976,1782022506.683699
101,1,car,0.862205,466,838,527,901,1782022507.533686
101,13,car,0.588945,21,787,90,829,1782022507.533686
101,16,car,0.507849,226,860,324,976,1782022507.533686
101,17,car,0.588945,31,858,50,901,1782022507.533686
101,18,truck,0.428291,365,963,498,1208,1782022507.533686
101,27,car,0.588945,139,779,161,799,1782022507.533686
101,30,car,0.414787,394,764,436,805,1782022507.533686
101,31,car,0.507849,226,861,322,979,1782022507.533686
102,1,car,0.841278,465,838,528,904,1782022508.627981
102,13,car,0.561042,21,787,90,829,1782022508.627981
102,16,truck,0.505203,221,864,321,983,1782022508.627981
102,17,car,0.561042,30,859,49,902,1782022508.627981
102,18,truck,0.458606,364,966,499,1216,1782022508.627981
102,27,car,0.561042,140,780,160,799,1782022508.627981
102,30,car,0.403805,393,764,436,806,1782022508.627981
102,31,truck,0.505203,223,864,320,982,1782022508.627981
103,1,car,0.860503,465,840,529,907,1782022509.719444
103,13,car,0.531231,22,787,89,829,1782022509.719444
103,16,truck,0.459717,219,867,320,987,1782022509.719444
103,17,car,0.531231,29,859,48,903,1782022509.719444
103,18,truck,0.468653,363,970,499,1226,1782022509.719444
103,27,car,0.531231,140,781,160,799,1782022509.719444
103,30,car,0.860503,393,765,436,807,1782022509.719444
103,31,truck,0.459717,220,866,321,988,1782022509.719444
104,1,car,0.845144,465,842,529,909,1782022510.418458
104,13,car,0.577435,21,788,89,830,1782022510.418458
104,16,truck,0.457356,216,869,319,991,1782022510.418458
104,17,car,0.577435,28,860,47,903,1782022510.418458
104,18,bus,0.442630,361,975,499,1235,1782022510.418458
104,30,car,0.845144,392,765,436,808,1782022510.418458
104,31,truck,0.457356,218,868,321,991,1782022510.418458
105,1,car,0.799816,466,844,529,911,1782022511.219863
105,13,car,0.580242,21,789,88,830,1782022511.219863
105,16,truck,0.411418,214,871,318,994,1782022511.219863
105,17,car,0.580242,27,861,46,904,1782022511.219863
105,18,bus,0.740154,360,980,500,1245,1782022511.219863
105,30,car,0.799816,392,766,436,809,1782022511.219863
105,31,truck,0.411418,215,870,322,996,1782022511.219863
106,1,car,0.798577,467,846,529,912,1782022511.840062
106,13,car,0.569237,21,789,87,830,1782022511.840062
106,16,truck,0.436087,211,873,316,998,1782022511.840062
106,17,car,0.569237,25,862,44,905,1782022511.840062
106,18,bus,0.689362,360,984,502,1254,1782022511.840062
106,30,car,0.798577,391,766,435,810,1782022511.840062
106,31,truck,0.436087,211,872,323,1001,1782022511.840062
107,1,car,0.768943,467,848,530,914,1782022512.411589
107,13,car,0.547503,20,789,87,830,1782022512.411589
107,16,truck,0.480542,209,875,315,1002,1782022512.411589
107,17,car,0.547503,24,862,43,906,1782022512.411589
107,18,bus,0.831916,359,988,502,1262,1782022512.411589
107,30,car,0.768943,391,767,435,811,1782022512.411589
107,31,truck,0.480542,208,876,324,1007,1782022512.411589
108,1,car,0.830788,467,850,531,918,1782022512.965983
108,13,car,0.561475,20,788,87,830,1782022512.965983
108,16,truck,0.469107,206,878,314,1006,1782022512.965983
108,17,car,0.561475,23,863,42,907,1782022512.965983
108,18,bus,0.783780,357,993,503,1275,1782022512.965983
108,30,car,0.830788,390,767,435,812,1782022512.965983
108,31,truck,0.469107,200,879,319,1014,1782022512.965983
109,1,car,0.805922,467,851,532,920,1782022513.506792
109,13,car,0.524195,19,788,86,830,1782022513.506792
109,16,truck,0.451984,204,880,313,1010,1782022513.506792
109,17,car,0.524195,22,864,41,908,1782022513.506792
109,18,bus,0.571774,357,997,503,1278,1782022513.506792
109,30,car,0.805922,390,768,435,813,1782022513.506792
109,31,truck,0.451984,194,882,314,1018,1782022513.506792
110,1,car,0.799794,467,853,533,922,1782022514.147155
110,13,car,0.492047,18,787,86,830,1782022514.147155
110,16,truck,0.502571,201,882,312,1013,1782022514.147155
110,17,car,0.492047,21,865,40,908,1782022514.147155
110,18,bus,0.801705,357,1001,502,1281,1782022514.147155
110,30,car,0.413442,389,768,435,814,1782022514.147155
110,31,truck,0.502571,187,885,309,1024,1782022514.147155
111,1,car,0.800521,467,855,533,925,1782022514.896449
111,13,car,0.470591,17,787,85,830,1782022514.896449
111,16,truck,0.492653,199,884,311,1017,1782022514.896449
111,17,car,0.470591,20,865,39,909,1782022514.896449
111,18,bus,0.718691,358,1007,501,1282,1782022514.896449
111,30,car,0.408572,383,773,428,816,1782022514.896449
111,31,truck,0.492653,180,887,305,1031,1782022514.896449
112,1,car,0.820912,467,857,533,927,1782022515.757764
112,13,car,0.413888,16,788,83,830,1782022515.757764
112,16,truck,0.530625,196,886,309,1021,1782022515.757764
112,17,car,0.413888,19,866,38,910,1782022515.757764
112,18,bus,0.665903,359,1012,500,1282,1782022515.757764
112,30,car,0.411142,382,774,427,818,1782022515.757764
112,31,truck,0.530625,176,890,301,1037,1782022515.757764
112,36,car,0.448847,298,751,335,781,1782022515.757764
113,1,car,0.801512,466,859,533,931,1782022517.051012
113,13,car,0.464992,15,788,82,830,1782022517.051012
113,16,car,0.420998,174,896,296,1042,1782022517.051012
113,17,car,0.464992,18,867,37,911,1782022517.051012
113,18,bus,0.694374,360,1016,500,1282,1782022517.051012
113,30,car,0.449105,381,774,427,819,1782022517.051012
113,31,car,0.420998,172,895,298,1043,1782022517.051012
113,36,car,0.466190,296,751,334,781,1782022517.051012
113,37,truck,0.433085,156,816,251,907,1782022517.051012
114,1,car,0.738611,466,861,534,933,1782022518.141803
114,13,car,0.416517,14,788,81,830,1782022518.141803
114,16,truck,0.491002,169,900,293,1050,1782022518.141803
114,17,car,0.416517,16,868,36,912,1782022518.141803
114,18,truck,0.402854,360,1022,499,1282,1782022518.141803
114,30,car,0.496337,379,775,427,820,1782022518.141803
114,31,truck,0.491002,168,898,296,1048,1782022518.141803
114,36,car,0.440608,295,751,333,782,1782022518.141803
114,37,person,0.440982,153,817,248,907,1782022518.141803
115,1,car,0.747678,467,864,533,935,1782022519.254752
115,13,car,0.459117,14,789,80,830,1782022519.254752
115,16,truck,0.530887,162,903,289,1056,1782022519.254752
115,17,car,0.459117,15,869,34,912,1782022519.254752
115,18,car,0.747678,359,1026,499,1286,1782022519.254752
115,30,car,0.408346,379,776,426,821,1782022519.254752
115,31,truck,0.530887,164,901,294,1053,1782022519.254752
115,36,car,0.433504,293,751,332,783,1782022519.254752
115,37,truck,0.410579,139,818,234,909,1782022519.254752
115,38,person,0.413933,247,840,271,894,1782022519.254752
116,1,car,0.752355,467,866,534,937,1782022520.247071
116,13,car,0.465939,13,789,79,830,1782022520.247071
116,16,truck,0.616754,156,906,287,1063,1782022520.247071
116,18,bus,0.531735,360,1032,495,1279,1782022520.247071
116,30,car,0.440357,379,777,425,821,1782022520.247071
116,31,truck,0.616754,160,904,291,1058,1782022520.247071
116,36,person,0.428538,292,751,331,783,1782022520.247071
116,37,truck,0.616754,133,820,228,910,1782022520.247071
116,38,person,0.428538,246,841,269,892,1782022520.247071
117,1,car,0.671088,466,867,534,939,1782022521.138066
117,13,car,0.553257,11,788,78,830,1782022521.138066
117,16,truck,0.575040,152,911,284,1069,1782022521.138066
117,18,bus,0.741844,359,1038,493,1280,1782022521.138066
117,30,car,0.485879,378,779,422,821,1782022521.138066
117,31,truck,0.575040,155,906,289,1063,1782022521.138066
117,36,person,0.468513,290,751,330,784,1782022521.138066
117,37,truck,0.575040,127,821,222,910,1782022521.138066
117,38,person,0.468513,245,842,267,891,1782022521.138066
117,40,person,0.468513,310,813,331,861,1782022521.138066
118,1,car,0.574652,466,870,534,942,1782022522.059771
118,13,car,0.498971,10,787,78,830,1782022522.059771
118,16,truck,0.540209,146,916,280,1077,1782022522.059771
118,18,bus,0.749240,358,1044,493,1281,1782022522.059771
118,30,car,0.411238,376,778,421,822,1782022522.059771
118,31,truck,0.540209,151,909,287,1068,1782022522.059771
118,36,car,0.411238,289,751,329,784,1782022522.059771
118,37,truck,0.429765,127,826,231,925,1782022522.059771
118,38,truck,0.429765,244,843,265,889,1782022522.059771
118,40,car,0.411238,309,815,330,862,1782022522.059771
119,1,car,0.556322,466,872,535,946,1782022523.135773
119,13,car,0.525052,9,787,77,830,1782022523.135773
119,16,truck,0.421703,140,920,277,1085,1782022523.135773
119,18,bus,0.739830,358,1050,492,1280,1782022523.135773
119,30,car,0.437854,375,781,419,823,1782022523.135773
119,31,truck,0.421703,147,912,285,1073,1782022523.135773
119,36,car,0.448590,289,754,325,784,1782022523.135773
119,37,truck,0.430185,123,829,227,929,1782022523.135773
119,38,truck,0.430185,243,844,263,887,1782022523.135773
119,40,car,0.448590,309,817,329,863,1782022523.135773
120,1,car,0.550592,465,873,536,949,1782022524.034917
120,13,truck,0.566032,8,787,77,829,1782022524.034917
120,16,car,0.488454,133,923,275,1095,1782022524.034917
120,18,bus,0.753828,358,1056,492,1280,1782022524.034917
120,30,car,0.492469,373,781,418,824,1782022524.034917
120,31,car,0.488454,143,915,283,1078,1782022524.034917
120,36,car,0.480870,287,756,324,786,1782022524.034917
120,37,truck,0.566032,118,832,223,932,1782022524.034917
120,38,truck,0.566032,242,845,261,886,1782022524.034917
120,40,car,0.480870,308,818,328,864,1782022524.034917
121,1,car,0.543588,465,875,536,952,1782022525.223780
121,13,car,0.408390,8,787,76,829,1782022525.223780
121,16,car,0.476205,127,927,271,1102,1782022525.223780
121,18,truck,0.545352,357,1061,492,1280,1782022525.223780
121,30,car,0.554805,372,783,418,825,1782022525.223780
121,31,car,0.476205,125,927,272,1101,1782022525.223780
121,36,car,0.432193,285,756,322,786,1782022525.223780
121,37,truck,0.460280,114,834,220,935,1782022525.223780
121,38,truck,0.460280,241,846,259,884,1782022525.223780
121,40,car,0.432193,308,820,327,865,1782022525.223780
122,1,car,0.607888,466,878,538,956,1782022526.184242
122,13,car,0.429190,8,788,74,829,1782022526.184242
122,16,truck,0.473383,122,933,268,1111,1782022526.184242
122,18,truck,0.669831,357,1065,494,1280,1782022526.184242
122,30,car,0.536413,371,784,418,828,1782022526.184242
122,31,car,0.418664,119,933,270,1111,1782022526.184242
122,36,car,0.417788,284,757,321,788,1782022526.184242
122,37,truck,0.539289,109,835,217,939,1782022526.184242
122,38,truck,0.539289,240,847,257,883,1782022526.184242
122,40,car,0.417788,307,822,326,866,1782022526.184242
123,1,car,0.597300,466,880,539,960,1782022526.886792
123,13,truck,0.580937,7,788,74,829,1782022526.886792
123,16,truck,0.432253,116,936,266,1119,1782022526.886792
123,18,truck,0.695991,357,1070,494,1280,1782022526.886792
123,30,car,0.507812,368,783,419,832,1782022526.886792
123,31,truck,0.432253,114,937,267,1118,1782022526.886792
123,36,car,0.433183,283,758,321,789,1782022526.886792
123,37,truck,0.580937,105,837,215,942,1782022526.886792
123,38,motorcycle,0.425299,228,855,255,912,1782022526.886792
123,40,car,0.433183,306,824,325,867,1782022526.886792
124,1,car,0.538289,466,884,540,965,1782022527.639285
124,13,car,0.406451,4,788,72,830,1782022527.639285
124,16,truck,0.441770,108,942,263,1130,1782022527.639285
124,18,truck,0.647468,354,1072,494,1280,1782022527.639285
124,30,car,0.554644,366,785,417,833,1782022527.639285
124,31,truck,0.441770,109,940,264,1124,1782022527.639285
124,36,car,0.434640,282,758,319,790,1782022527.639285
124,37,truck,0.462522,100,838,213,947,1782022527.639285
124,38,truck,0.462522,226,857,253,914,1782022527.639285
124,40,car,0.434640,306,825,324,868,1782022527.639285
125,1,car,0.598811,466,886,541,968,1782022528.389395
125,13,car,0.464163,4,788,71,830,1782022528.389395
125,16,truck,0.506075,102,947,260,1140,1782022528.389395
